age,capital_gain,capital_loss,education,final_weight,hours_worked_per_week,marital_status,native_country,occupation,race,relationship,is_male,workclass,over_threshold
56,0.0,0.0,16,314149,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
23,0.0,0.0,10,200089,40,Married-civ-spouse,El-Salvador,Craft-repair,White,Other-relative,True,Private,0
26,0.0,0.0,10,102476,40,Never-married,United-States,Other-service,White,Own-child,True,Private,0
34,0.0,0.0,10,298995,50,Never-married,United-States,Tech-support,Black,Not-in-family,False,Private,0
19,0.0,0.0,9,199495,40,Never-married,United-States,Craft-repair,White,Own-child,True,Private,0
22,0.0,0.0,13,244366,40,Never-married,United-States,Prof-specialty,White,Own-child,True,Private,0
18,0.0,0.0,9,274746,20,Never-married,United-States,?,White,Unmarried,False,?,0
21,0.0,0.0,10,170108,40,Never-married,United-States,Other-service,White,Own-child,True,Private,0
40,0.0,0.0,8,373050,40,Married-civ-spouse,?,Other-service,White,Husband,True,Private,0
30,0.0,0.0,9,327825,32,Divorced,United-States,Protective-serv,White,Own-child,False,Local-gov,0
32,0.0,0.0,13,209900,65,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,1
40,0.0,0.0,9,79372,40,Divorced,United-States,Sales,White,Not-in-family,False,Private,0
50,0.0,0.0,6,69477,45,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0
26,0.0,0.0,9,124953,40,Never-married,?,Tech-support,White,Not-in-family,True,Private,0
52,0.0,0.0,5,310045,30,Married-spouse-absent,China,Machine-op-inspct,Asian-Pac-Islander,Not-in-family,False,Private,0
35,0.0,0.0,9,306156,45,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
47,0.0,1887.0,10,382532,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Federal-gov,1
33,0.0,0.0,10,162705,99,Divorced,United-States,Other-service,White,Unmarried,False,State-gov,1
38,0.0,0.0,7,241765,60,Divorced,United-States,Handlers-cleaners,White,Not-in-family,False,Private,0
34,0.0,1408.0,9,345705,38,Divorced,United-States,Craft-repair,White,Not-in-family,True,Private,0
34,0.0,0.0,10,228881,40,Separated,United-States,Machine-op-inspct,Other,Not-in-family,True,Private,0
26,0.0,0.0,10,34393,40,Divorced,United-States,Adm-clerical,White,Not-in-family,False,Private,0
41,0.0,0.0,9,152880,28,Divorced,United-States,?,Black,Not-in-family,False,?,0
43,0.0,0.0,9,118536,40,Divorced,United-States,Machine-op-inspct,Black,Other-relative,True,Private,0
33,0.0,0.0,10,96635,26,Never-married,South,Sales,Asian-Pac-Islander,Not-in-family,True,Private,0
46,0.0,0.0,10,369538,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
35,0.0,0.0,6,98725,60,Divorced,United-States,Handlers-cleaners,White,Unmarried,False,Private,0
54,0.0,0.0,9,226497,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
24,0.0,0.0,3,56121,60,Married-civ-spouse,Mexico,Farming-fishing,White,Husband,True,Private,0
17,0.0,0.0,8,161123,32,Never-married,United-States,Other-service,White,Own-child,True,Private,0
42,0.0,0.0,9,137907,35,Divorced,United-States,Adm-clerical,White,Unmarried,False,Private,0
26,0.0,0.0,12,121040,40,Never-married,United-States,Exec-managerial,Black,Own-child,False,Private,0
75,0.0,0.0,10,316119,8,Widowed,United-States,Prof-specialty,White,Not-in-family,False,Private,0
19,2597.0,0.0,9,38294,40,Never-married,United-States,Handlers-cleaners,White,Other-relative,True,Private,0
35,0.0,1672.0,9,196373,40,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0
40,0.0,0.0,12,202565,52,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
30,0.0,0.0,9,175931,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
33,0.0,0.0,16,209768,40,Never-married,United-States,Prof-specialty,White,Not-in-family,True,State-gov,0
26,0.0,0.0,9,148298,50,Never-married,United-States,Exec-managerial,White,Not-in-family,False,Private,0
49,0.0,0.0,14,193366,65,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
44,15024.0,0.0,9,172479,60,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,1
31,0.0,0.0,6,253354,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
27,0.0,0.0,10,108431,40,Never-married,United-States,Craft-repair,Black,Not-in-family,True,Private,0
49,0.0,0.0,13,225456,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
33,0.0,0.0,9,243330,55,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
53,0.0,0.0,9,158284,70,Married-civ-spouse,United-States,Sales,White,Husband,True,Self-emp-not-inc,0
49,0.0,0.0,4,305657,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
30,0.0,0.0,11,53285,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,0
56,0.0,0.0,13,187295,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
34,0.0,0.0,9,33117,40,Divorced,United-States,Machine-op-inspct,White,Not-in-family,True,Private,0
34,4508.0,0.0,9,254304,90,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,0
28,7688.0,0.0,13,115677,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
19,0.0,0.0,9,35245,25,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0
37,15024.0,0.0,15,121521,45,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
37,0.0,0.0,9,29814,85,Never-married,United-States,Farming-fishing,White,Own-child,True,Self-emp-not-inc,0
51,0.0,0.0,13,71046,60,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,1
32,0.0,0.0,9,430175,50,Divorced,United-States,Craft-repair,Black,Other-relative,False,Private,0
39,0.0,0.0,6,179671,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
40,0.0,0.0,10,224658,40,Married-civ-spouse,United-States,Sales,White,Other-relative,True,Private,0
34,0.0,0.0,9,114691,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Self-emp-not-inc,1
65,0.0,0.0,10,115431,20,Married-civ-spouse,United-States,?,White,Husband,True,?,0
25,0.0,0.0,9,346159,40,Never-married,United-States,Craft-repair,White,Not-in-family,True,Private,0
41,0.0,0.0,9,129793,30,Never-married,United-States,Other-service,White,Own-child,True,Local-gov,0
37,0.0,0.0,13,191841,48,Divorced,United-States,Other-service,White,Unmarried,False,Self-emp-not-inc,0
38,4508.0,0.0,13,167440,40,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
25,0.0,0.0,6,203833,35,Never-married,Haiti,Farming-fishing,Black,Not-in-family,True,Private,0
48,0.0,0.0,7,202117,34,Divorced,United-States,Other-service,White,Not-in-family,False,Private,0
64,15024.0,0.0,13,319371,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
40,0.0,0.0,9,374137,40,Divorced,United-States,Adm-clerical,White,Own-child,True,Private,0
31,0.0,0.0,9,206857,40,Never-married,United-States,Adm-clerical,White,Not-in-family,False,Federal-gov,0
37,0.0,0.0,9,188279,40,Married-civ-spouse,Thailand,Other-service,Asian-Pac-Islander,Husband,True,Private,0
39,0.0,0.0,9,223792,40,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,True,Private,1
20,0.0,0.0,9,374116,40,Never-married,United-States,Prof-specialty,White,Other-relative,False,Private,0
46,0.0,0.0,11,199725,60,Divorced,United-States,Craft-repair,Amer-Indian-Eskimo,Not-in-family,False,Federal-gov,0
43,0.0,0.0,9,326379,40,Divorced,United-States,Craft-repair,White,Not-in-family,True,Private,0
31,0.0,0.0,10,83748,70,Married-civ-spouse,South,Exec-managerial,Asian-Pac-Islander,Wife,False,Self-emp-inc,0
47,0.0,0.0,10,254367,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
29,0.0,0.0,9,169104,75,Married-civ-spouse,Thailand,Exec-managerial,Asian-Pac-Islander,Other-relative,True,Private,0
49,0.0,2231.0,5,102359,40,Widowed,United-States,Handlers-cleaners,White,Unmarried,True,Local-gov,1
25,0.0,0.0,13,171818,40,Never-married,United-States,Exec-managerial,White,Own-child,False,Private,0
37,0.0,0.0,10,265038,50,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
40,8614.0,0.0,9,309990,60,Separated,United-States,Adm-clerical,White,Not-in-family,False,Private,1
45,0.0,0.0,10,174127,40,Never-married,United-States,Machine-op-inspct,White,Own-child,True,Private,0
32,0.0,0.0,14,169973,38,Never-married,United-States,Adm-clerical,White,Not-in-family,False,State-gov,0
38,0.0,0.0,9,231491,50,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Self-emp-inc,1
44,15024.0,0.0,14,198282,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
24,0.0,0.0,10,310380,45,Married-spouse-absent,United-States,Adm-clerical,Black,Own-child,False,Private,0
18,0.0,0.0,10,91670,40,Never-married,United-States,?,Asian-Pac-Islander,Own-child,False,?,0
33,0.0,0.0,9,122672,50,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Private,0
48,0.0,0.0,13,148121,40,Married-spouse-absent,Philippines,Adm-clerical,Asian-Pac-Islander,Unmarried,False,Local-gov,0
21,0.0,0.0,10,110677,40,Never-married,United-States,Adm-clerical,White,Own-child,False,Private,0
32,0.0,0.0,9,115963,50,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
19,0.0,0.0,9,216413,55,Divorced,United-States,Tech-support,White,Unmarried,False,Private,0
26,0.0,0.0,12,193945,45,Never-married,United-States,Tech-support,White,Not-in-family,True,Private,0
25,0.0,0.0,13,133373,80,Never-married,United-States,Sales,White,Not-in-family,True,Self-emp-inc,0
26,0.0,0.0,13,359543,40,Never-married,Mexico,Adm-clerical,White,Own-child,False,Private,0
32,0.0,1902.0,13,108116,60,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
20,0.0,0.0,9,154782,20,Never-married,United-States,Farming-fishing,White,Own-child,True,Self-emp-inc,0
50,0.0,0.0,9,91475,40,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
26,0.0,0.0,10,278916,20,Separated,United-States,Handlers-cleaners,Black,Own-child,True,Private,0
27,0.0,0.0,14,38353,40,Never-married,United-States,Prof-specialty,White,Not-in-family,True,State-gov,0
26,0.0,0.0,13,208117,38,Never-married,United-States,Prof-specialty,White,Own-child,True,State-gov,0
47,0.0,0.0,14,85982,60,Never-married,United-States,Prof-specialty,Amer-Indian-Eskimo,Not-in-family,False,Self-emp-not-inc,0
47,15024.0,0.0,9,168109,50,Married-civ-spouse,United-States,Farming-fishing,White,Husband,True,Self-emp-not-inc,1
51,0.0,0.0,9,177487,40,Married-civ-spouse,United-States,?,White,Husband,True,?,0
57,0.0,0.0,10,335605,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Private,1
34,0.0,0.0,13,384150,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
46,15024.0,0.0,14,102569,65,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
29,0.0,0.0,10,107411,40,Married-spouse-absent,United-States,Adm-clerical,White,Own-child,False,Federal-gov,0
51,0.0,0.0,9,197189,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,0
20,0.0,0.0,10,344698,30,Never-married,United-States,Machine-op-inspct,White,Own-child,True,Private,0
39,0.0,0.0,13,172538,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Self-emp-inc,1
79,0.0,0.0,4,160758,15,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,0
23,0.0,2258.0,13,102942,40,Never-married,United-States,Prof-specialty,White,Own-child,False,Private,1
63,0.0,0.0,4,84737,40,Married-civ-spouse,South,Other-service,Asian-Pac-Islander,Husband,True,Private,0
28,0.0,0.0,9,242482,40,Never-married,United-States,Handlers-cleaners,White,Own-child,True,Private,0
49,0.0,0.0,7,323773,40,Married-civ-spouse,United-States,Priv-house-serv,White,Other-relative,False,Private,0
45,0.0,0.0,14,54190,50,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,1
49,0.0,0.0,3,99340,40,Separated,Dominican-Republic,Machine-op-inspct,White,Unmarried,False,Private,0
36,0.0,0.0,10,199947,30,Divorced,United-States,Machine-op-inspct,White,Own-child,False,Private,0
40,0.0,0.0,9,125461,40,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,True,Private,0
43,0.0,0.0,10,300528,40,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
68,0.0,0.0,9,176468,24,Divorced,United-States,Priv-house-serv,Black,Unmarried,False,Private,0
38,0.0,0.0,10,49115,27,Married-civ-spouse,United-States,Adm-clerical,White,Husband,True,State-gov,0
36,0.0,0.0,10,348960,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
33,0.0,0.0,11,215306,40,Never-married,Cuba,Other-service,White,Not-in-family,True,Private,0
25,0.0,0.0,10,181814,40,Never-married,United-States,Adm-clerical,White,Other-relative,False,Private,0
17,0.0,0.0,6,156736,12,Never-married,United-States,Sales,White,Unmarried,False,Private,0
23,0.0,0.0,13,526164,40,Never-married,United-States,Adm-clerical,Black,Unmarried,False,Private,0
56,0.0,0.0,14,137078,40,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,0
29,0.0,1887.0,10,228860,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
40,0.0,0.0,4,286370,40,Married-civ-spouse,Mexico,Machine-op-inspct,White,Husband,True,Private,1
39,6849.0,0.0,14,87556,40,Never-married,United-States,Prof-specialty,White,Not-in-family,True,Private,0
42,0.0,0.0,10,126320,40,Married-civ-spouse,United-States,Transport-moving,Black,Husband,True,Federal-gov,0
36,4101.0,0.0,9,108320,40,Divorced,United-States,Machine-op-inspct,White,Not-in-family,True,Private,0
51,0.0,0.0,10,224207,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Private,1
45,0.0,0.0,9,101825,45,Widowed,United-States,Sales,White,Unmarried,False,Private,0
22,0.0,0.0,9,155913,18,Never-married,United-States,Other-service,White,Own-child,True,Private,0
38,0.0,0.0,5,357962,40,Divorced,United-States,Craft-repair,White,Not-in-family,True,Self-emp-not-inc,0
30,0.0,0.0,10,437458,40,Married-civ-spouse,United-States,Sales,White,Husband,True,Self-emp-not-inc,1
21,0.0,0.0,10,284651,20,Never-married,United-States,Sales,White,Own-child,False,Private,0
63,0.0,0.0,5,130968,50,Divorced,United-States,Transport-moving,White,Not-in-family,True,Private,0
54,15024.0,0.0,13,135803,60,Married-civ-spouse,South,Exec-managerial,Asian-Pac-Islander,Husband,True,Private,1
46,0.0,0.0,4,110015,75,Married-civ-spouse,Greece,Exec-managerial,White,Husband,True,Self-emp-not-inc,0
31,0.0,0.0,9,99844,45,Never-married,United-States,Craft-repair,Amer-Indian-Eskimo,Not-in-family,True,Private,0
56,0.0,0.0,5,28297,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
35,0.0,0.0,9,179579,40,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Private,0
32,0.0,0.0,11,103642,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
43,0.0,0.0,9,253759,45,Divorced,United-States,Adm-clerical,Black,Unmarried,False,Private,0
35,0.0,0.0,10,247558,50,Divorced,United-States,Tech-support,White,Not-in-family,True,Private,0
37,0.0,0.0,12,225860,50,Married-spouse-absent,United-States,Farming-fishing,White,Not-in-family,True,Self-emp-not-inc,0
38,0.0,0.0,9,255191,40,Never-married,United-States,Other-service,White,Not-in-family,True,State-gov,0
27,0.0,0.0,9,191822,50,Married-civ-spouse,United-States,Sales,White,Wife,False,Private,0
42,0.0,0.0,9,98427,35,Married-civ-spouse,United-States,Other-service,Black,Wife,False,Private,0
31,0.0,0.0,12,133861,40,Divorced,United-States,Exec-managerial,White,Not-in-family,True,Private,0
40,0.0,0.0,10,226608,30,Divorced,Guatemala,Tech-support,White,Not-in-family,True,Private,1
34,0.0,0.0,9,182926,43,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,1
35,0.0,0.0,10,139647,40,Divorced,United-States,Exec-managerial,White,Not-in-family,False,Private,1
40,0.0,0.0,9,29702,85,Never-married,United-States,Farming-fishing,White,Own-child,True,Self-emp-not-inc,0
62,99999.0,0.0,16,93997,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
28,0.0,0.0,11,265628,40,Never-married,United-States,Handlers-cleaners,White,Own-child,False,Private,0
37,0.0,0.0,7,216149,45,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
24,2407.0,0.0,10,41838,40,Married-civ-spouse,United-States,Craft-repair,White,Husband,True,Private,0
24,0.0,0.0,9,234259,40,Never-married,United-States,Adm-clerical,White,Other-relative,False,Private,0
22,0.0,1902.0,10,32950,37,Married-civ-spouse,United-States,Sales,White,Husband,True,Federal-gov,0
43,0.0,0.0,9,295510,45,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
39,0.0,0.0,6,497525,40,Separated,United-States,Craft-repair,Black,Not-in-family,True,Self-emp-not-inc,0
37,0.0,0.0,11,319685,54,Married-civ-spouse,United-States,?,White,Husband,True,?,1
37,0.0,0.0,9,326400,30,Married-civ-spouse,United-States,Transport-moving,White,Husband,True,Self-emp-not-inc,0
22,0.0,0.0,13,290044,35,Never-married,Canada,Other-service,White,Not-in-family,False,Private,0
26,0.0,0.0,10,316688,40,Never-married,United-States,Sales,White,Other-relative,True,Self-emp-inc,0
32,0.0,0.0,13,29144,35,Never-married,United-States,Sales,White,Not-in-family,True,Private,0
52,15024.0,0.0,13,114758,50,Married-civ-spouse,United-States,Sales,White,Husband,True,Self-emp-inc,1
50,99999.0,0.0,15,132716,50,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Self-emp-not-inc,1
57,0.0,0.0,14,212303,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Local-gov,1
40,0.0,0.0,9,215479,40,Never-married,United-States,Other-service,Black,Other-relative,True,Private,0
57,0.0,0.0,14,215175,60,Married-civ-spouse,United-States,Prof-specialty,White,Husband,True,Local-gov,0
25,0.0,0.0,13,308144,40,Never-married,Mexico,Craft-repair,White,Not-in-family,True,Private,0
37,0.0,0.0,9,132879,40,Married-civ-spouse,United-States,Exec-managerial,White,Husband,True,Private,1
30,0.0,0.0,13,135785,40,Never-married,United-States,Prof-specialty,White,Not-in-family,False,Private,0
18,0.0,0.0,8,293510,20,Never-married,United-States,Handlers-cleaners,White,Other-relative,True,Private,0
